2024-01-15 13:12:28,519 INFO    StreamThr :14380 [internal.py:wandb_internal():86] W&B internal server running at pid: 14380, started at: 2024-01-15 13:12:28.518451
2024-01-15 13:12:28,520 DEBUG   HandlerThread:14380 [handler.py:handle_request():146] handle_request: status
2024-01-15 13:12:28,521 INFO    WriterThread:14380 [datastore.py:open_for_write():85] open: F:\Everything\New_drone\wandb\run-20240115_131228-8e971wpl\run-8e971wpl.wandb
2024-01-15 13:12:28,522 DEBUG   SenderThread:14380 [sender.py:send():382] send: header
2024-01-15 13:12:28,543 DEBUG   SenderThread:14380 [sender.py:send():382] send: run
2024-01-15 13:12:29,024 INFO    SenderThread:14380 [dir_watcher.py:__init__():211] watching files in: F:\Everything\New_drone\wandb\run-20240115_131228-8e971wpl\files
2024-01-15 13:12:29,024 INFO    SenderThread:14380 [sender.py:_start_run_threads():1136] run started: 8e971wpl with start time 1705345948.51945
2024-01-15 13:12:29,028 DEBUG   HandlerThread:14380 [handler.py:handle_request():146] handle_request: check_version
2024-01-15 13:12:29,028 DEBUG   SenderThread:14380 [sender.py:send_request():409] send_request: check_version
2024-01-15 13:12:29,263 DEBUG   HandlerThread:14380 [handler.py:handle_request():146] handle_request: run_start
2024-01-15 13:12:29,281 DEBUG   HandlerThread:14380 [system_info.py:__init__():32] System info init
2024-01-15 13:12:29,281 DEBUG   HandlerThread:14380 [system_info.py:__init__():47] System info init done
2024-01-15 13:12:29,281 INFO    HandlerThread:14380 [system_monitor.py:start():194] Starting system monitor
2024-01-15 13:12:29,281 INFO    SystemMonitor:14380 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-15 13:12:29,281 INFO    HandlerThread:14380 [system_monitor.py:probe():214] Collecting system info
2024-01-15 13:12:29,284 INFO    SystemMonitor:14380 [interfaces.py:start():190] Started cpu monitoring
2024-01-15 13:12:29,285 INFO    SystemMonitor:14380 [interfaces.py:start():190] Started disk monitoring
2024-01-15 13:12:29,285 INFO    SystemMonitor:14380 [interfaces.py:start():190] Started gpu monitoring
2024-01-15 13:12:29,290 INFO    SystemMonitor:14380 [interfaces.py:start():190] Started memory monitoring
2024-01-15 13:12:29,296 INFO    SystemMonitor:14380 [interfaces.py:start():190] Started network monitoring
2024-01-15 13:12:29,311 DEBUG   HandlerThread:14380 [system_info.py:probe():196] Probing system
2024-01-15 13:12:29,312 DEBUG   HandlerThread:14380 [system_info.py:_probe_git():181] Probing git
2024-01-15 13:12:29,349 DEBUG   HandlerThread:14380 [system_info.py:_probe_git():189] Probing git done
2024-01-15 13:12:29,349 DEBUG   HandlerThread:14380 [system_info.py:probe():244] Probing system done
2024-01-15 13:12:29,349 DEBUG   HandlerThread:14380 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22000-SP0', 'python': '3.9.2', 'heartbeatAt': '2024-01-15T19:12:29.311449', 'startedAt': '2024-01-15T19:12:28.365450', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'f:\\Everything\\New_drone\\loading_main.py', 'codePathLocal': 'loading_main.py', 'codePath': 'loading_main.py', 'git': {'remote': 'https://github.com/Samuel-Fipps/airSim_Drone.git', 'commit': '65e8c3cba13a83f511644906222cae87a4bfd848'}, 'email': 'samuelfipps@gmail.com', 'root': 'F:/Everything/New_drone', 'host': 'DESKTOP-VP5KEII', 'username': '14055', 'executable': 'C:\\Users\\14055\\AppData\\Local\\Programs\\Python\\Python39\\python.exe', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3418.0, 'min': 0.0, 'max': 3418.0}, 'cpu_freq_per_core': [{'current': 3418.0, 'min': 0.0, 'max': 3418.0}], 'disk': {'/': {'total': 953.8515625, 'used': 100.482177734375}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 127.79042434692383}}
2024-01-15 13:12:29,349 INFO    HandlerThread:14380 [system_monitor.py:probe():224] Finished collecting system info
2024-01-15 13:12:29,349 INFO    HandlerThread:14380 [system_monitor.py:probe():227] Publishing system info
2024-01-15 13:12:29,349 DEBUG   HandlerThread:14380 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-01-15 13:12:29,351 DEBUG   HandlerThread:14380 [system_info.py:_save_pip():68] Saving pip packages done
2024-01-15 13:12:29,351 DEBUG   HandlerThread:14380 [system_info.py:_save_code():90] Saving code
2024-01-15 13:12:29,400 DEBUG   HandlerThread:14380 [system_info.py:_save_code():111] Saving code done
2024-01-15 13:12:29,400 DEBUG   HandlerThread:14380 [system_info.py:_save_patches():128] Saving git patches
2024-01-15 13:12:29,540 DEBUG   HandlerThread:14380 [system_info.py:_save_patches():170] Saving git patches done
2024-01-15 13:12:29,542 INFO    HandlerThread:14380 [system_monitor.py:probe():229] Finished publishing system info
2024-01-15 13:12:29,548 DEBUG   SenderThread:14380 [sender.py:send():382] send: files
2024-01-15 13:12:29,549 INFO    SenderThread:14380 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2024-01-15 13:12:29,549 INFO    SenderThread:14380 [sender.py:_save_file():1392] saving file code\loading_main.py with policy now
2024-01-15 13:12:29,549 INFO    SenderThread:14380 [sender.py:_save_file():1392] saving file diff.patch with policy now
2024-01-15 13:12:29,553 DEBUG   HandlerThread:14380 [handler.py:handle_request():146] handle_request: stop_status
2024-01-15 13:12:29,553 DEBUG   SenderThread:14380 [sender.py:send_request():409] send_request: stop_status
2024-01-15 13:12:29,554 DEBUG   HandlerThread:14380 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-15 13:12:29,660 DEBUG   SenderThread:14380 [sender.py:send():382] send: telemetry
2024-01-15 13:12:29,935 INFO    wandb-upload_1:14380 [upload_job.py:push():131] Uploaded file C:\Users\14055\AppData\Local\Temp\tmpp11isdycwandb\l2fn2e62-code/loading_main.py
2024-01-15 13:12:29,935 INFO    wandb-upload_0:14380 [upload_job.py:push():131] Uploaded file C:\Users\14055\AppData\Local\Temp\tmpp11isdycwandb\73cpiiht-wandb-metadata.json
2024-01-15 13:12:29,970 INFO    wandb-upload_2:14380 [upload_job.py:push():131] Uploaded file C:\Users\14055\AppData\Local\Temp\tmpp11isdycwandb\undil3cm-diff.patch
2024-01-15 13:12:30,027 INFO    Thread-16 :14380 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\New_drone\wandb\run-20240115_131228-8e971wpl\files\wandb-metadata.json
2024-01-15 13:12:30,027 INFO    Thread-16 :14380 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\New_drone\wandb\run-20240115_131228-8e971wpl\files\requirements.txt
2024-01-15 13:12:30,027 INFO    Thread-16 :14380 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\New_drone\wandb\run-20240115_131228-8e971wpl\files\code\loading_main.py
2024-01-15 13:12:30,027 INFO    Thread-16 :14380 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\New_drone\wandb\run-20240115_131228-8e971wpl\files\diff.patch
2024-01-15 13:12:30,028 INFO    Thread-16 :14380 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\New_drone\wandb\run-20240115_131228-8e971wpl\files\code
2024-01-15 13:12:33,703 DEBUG   HandlerThread:14380 [handler.py:handle_request():146] handle_request: status_report
2024-01-15 13:12:38,750 DEBUG   HandlerThread:14380 [handler.py:handle_request():146] handle_request: status_report
2024-01-15 13:12:43,801 DEBUG   HandlerThread:14380 [handler.py:handle_request():146] handle_request: status_report
2024-01-15 13:12:44,556 DEBUG   HandlerThread:14380 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-15 13:12:44,572 DEBUG   HandlerThread:14380 [handler.py:handle_request():146] handle_request: stop_status
2024-01-15 13:12:44,572 DEBUG   SenderThread:14380 [sender.py:send_request():409] send_request: stop_status
2024-01-15 13:12:49,745 DEBUG   HandlerThread:14380 [handler.py:handle_request():146] handle_request: status_report
2024-01-15 13:12:50,146 DEBUG   SenderThread:14380 [sender.py:send():382] send: exit
