2024-01-15 13:07:31,796 INFO    StreamThr :5424 [internal.py:wandb_internal():86] W&B internal server running at pid: 5424, started at: 2024-01-15 13:07:31.795299
2024-01-15 13:07:31,796 DEBUG   HandlerThread:5424 [handler.py:handle_request():146] handle_request: status
2024-01-15 13:07:31,799 INFO    WriterThread:5424 [datastore.py:open_for_write():85] open: F:\Everything\New_drone\wandb\run-20240115_130731-motvqefy\run-motvqefy.wandb
2024-01-15 13:07:31,799 DEBUG   SenderThread:5424 [sender.py:send():382] send: header
2024-01-15 13:07:31,818 DEBUG   SenderThread:5424 [sender.py:send():382] send: run
2024-01-15 13:07:32,041 INFO    SenderThread:5424 [dir_watcher.py:__init__():211] watching files in: F:\Everything\New_drone\wandb\run-20240115_130731-motvqefy\files
2024-01-15 13:07:32,042 INFO    SenderThread:5424 [sender.py:_start_run_threads():1136] run started: motvqefy with start time 1705345651.796299
2024-01-15 13:07:32,046 DEBUG   HandlerThread:5424 [handler.py:handle_request():146] handle_request: check_version
2024-01-15 13:07:32,046 DEBUG   SenderThread:5424 [sender.py:send_request():409] send_request: check_version
2024-01-15 13:07:32,269 DEBUG   HandlerThread:5424 [handler.py:handle_request():146] handle_request: run_start
2024-01-15 13:07:32,288 DEBUG   HandlerThread:5424 [system_info.py:__init__():32] System info init
2024-01-15 13:07:32,288 DEBUG   HandlerThread:5424 [system_info.py:__init__():47] System info init done
2024-01-15 13:07:32,288 INFO    HandlerThread:5424 [system_monitor.py:start():194] Starting system monitor
2024-01-15 13:07:32,288 INFO    SystemMonitor:5424 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-15 13:07:32,288 INFO    HandlerThread:5424 [system_monitor.py:probe():214] Collecting system info
2024-01-15 13:07:32,292 INFO    SystemMonitor:5424 [interfaces.py:start():190] Started cpu monitoring
2024-01-15 13:07:32,292 INFO    SystemMonitor:5424 [interfaces.py:start():190] Started disk monitoring
2024-01-15 13:07:32,293 INFO    SystemMonitor:5424 [interfaces.py:start():190] Started gpu monitoring
2024-01-15 13:07:32,297 INFO    SystemMonitor:5424 [interfaces.py:start():190] Started memory monitoring
2024-01-15 13:07:32,303 INFO    SystemMonitor:5424 [interfaces.py:start():190] Started network monitoring
2024-01-15 13:07:32,317 DEBUG   HandlerThread:5424 [system_info.py:probe():196] Probing system
2024-01-15 13:07:32,317 DEBUG   HandlerThread:5424 [system_info.py:_probe_git():181] Probing git
2024-01-15 13:07:32,354 DEBUG   HandlerThread:5424 [system_info.py:_probe_git():189] Probing git done
2024-01-15 13:07:32,354 DEBUG   HandlerThread:5424 [system_info.py:probe():244] Probing system done
