2024-01-15 13:04:06,098 INFO    StreamThr :12932 [internal.py:wandb_internal():86] W&B internal server running at pid: 12932, started at: 2024-01-15 13:04:06.098072
2024-01-15 13:04:06,099 DEBUG   HandlerThread:12932 [handler.py:handle_request():146] handle_request: status
2024-01-15 13:04:06,101 INFO    WriterThread:12932 [datastore.py:open_for_write():85] open: F:\Everything\New_drone\wandb\run-20240115_130405-nb5et1gt\run-nb5et1gt.wandb
2024-01-15 13:04:06,102 DEBUG   SenderThread:12932 [sender.py:send():382] send: header
2024-01-15 13:04:06,122 DEBUG   SenderThread:12932 [sender.py:send():382] send: run
2024-01-15 13:04:06,398 INFO    SenderThread:12932 [dir_watcher.py:__init__():211] watching files in: F:\Everything\New_drone\wandb\run-20240115_130405-nb5et1gt\files
2024-01-15 13:04:06,398 INFO    SenderThread:12932 [sender.py:_start_run_threads():1136] run started: nb5et1gt with start time 1705345446.099071
2024-01-15 13:04:06,404 DEBUG   HandlerThread:12932 [handler.py:handle_request():146] handle_request: check_version
2024-01-15 13:04:06,404 DEBUG   SenderThread:12932 [sender.py:send_request():409] send_request: check_version
2024-01-15 13:04:06,640 DEBUG   HandlerThread:12932 [handler.py:handle_request():146] handle_request: run_start
2024-01-15 13:04:06,657 DEBUG   HandlerThread:12932 [system_info.py:__init__():32] System info init
2024-01-15 13:04:06,657 DEBUG   HandlerThread:12932 [system_info.py:__init__():47] System info init done
2024-01-15 13:04:06,657 INFO    HandlerThread:12932 [system_monitor.py:start():194] Starting system monitor
2024-01-15 13:04:06,658 INFO    SystemMonitor:12932 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-15 13:04:06,658 INFO    HandlerThread:12932 [system_monitor.py:probe():214] Collecting system info
2024-01-15 13:04:06,661 INFO    SystemMonitor:12932 [interfaces.py:start():190] Started cpu monitoring
2024-01-15 13:04:06,661 INFO    SystemMonitor:12932 [interfaces.py:start():190] Started disk monitoring
2024-01-15 13:04:06,661 INFO    SystemMonitor:12932 [interfaces.py:start():190] Started gpu monitoring
2024-01-15 13:04:06,666 INFO    SystemMonitor:12932 [interfaces.py:start():190] Started memory monitoring
2024-01-15 13:04:06,671 INFO    SystemMonitor:12932 [interfaces.py:start():190] Started network monitoring
2024-01-15 13:04:06,695 DEBUG   HandlerThread:12932 [system_info.py:probe():196] Probing system
2024-01-15 13:04:06,696 DEBUG   HandlerThread:12932 [system_info.py:_probe_git():181] Probing git
2024-01-15 13:04:06,736 DEBUG   HandlerThread:12932 [system_info.py:_probe_git():189] Probing git done
2024-01-15 13:04:06,736 DEBUG   HandlerThread:12932 [system_info.py:probe():244] Probing system done
2024-01-15 13:04:06,736 DEBUG   HandlerThread:12932 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22000-SP0', 'python': '3.9.2', 'heartbeatAt': '2024-01-15T19:04:06.695071', 'startedAt': '2024-01-15T19:04:05.947072', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'f:\\Everything\\New_drone\\loading_main.py', 'codePathLocal': 'loading_main.py', 'codePath': 'loading_main.py', 'git': {'remote': 'https://github.com/Samuel-Fipps/airSim_Drone.git', 'commit': '65e8c3cba13a83f511644906222cae87a4bfd848'}, 'email': 'samuelfipps@gmail.com', 'root': 'F:/Everything/New_drone', 'host': 'DESKTOP-VP5KEII', 'username': '14055', 'executable': 'C:\\Users\\14055\\AppData\\Local\\Programs\\Python\\Python39\\python.exe', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 3418.0, 'min': 0.0, 'max': 3418.0}, 'cpu_freq_per_core': [{'current': 3418.0, 'min': 0.0, 'max': 3418.0}], 'disk': {'/': {'total': 953.8515625, 'used': 105.396240234375}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 127.79042434692383}}
2024-01-15 13:04:06,736 INFO    HandlerThread:12932 [system_monitor.py:probe():224] Finished collecting system info
2024-01-15 13:04:06,736 INFO    HandlerThread:12932 [system_monitor.py:probe():227] Publishing system info
2024-01-15 13:04:06,736 DEBUG   HandlerThread:12932 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-01-15 13:04:06,737 DEBUG   HandlerThread:12932 [system_info.py:_save_pip():68] Saving pip packages done
2024-01-15 13:04:06,737 DEBUG   HandlerThread:12932 [system_info.py:_save_code():90] Saving code
2024-01-15 13:04:06,786 DEBUG   HandlerThread:12932 [system_info.py:_save_code():111] Saving code done
2024-01-15 13:04:06,786 DEBUG   HandlerThread:12932 [system_info.py:_save_patches():128] Saving git patches
2024-01-15 13:04:06,935 DEBUG   HandlerThread:12932 [system_info.py:_save_patches():170] Saving git patches done
2024-01-15 13:04:06,937 INFO    HandlerThread:12932 [system_monitor.py:probe():229] Finished publishing system info
2024-01-15 13:04:06,942 DEBUG   SenderThread:12932 [sender.py:send():382] send: files
2024-01-15 13:04:06,942 INFO    SenderThread:12932 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2024-01-15 13:04:06,942 INFO    SenderThread:12932 [sender.py:_save_file():1392] saving file code\loading_main.py with policy now
2024-01-15 13:04:06,942 INFO    SenderThread:12932 [sender.py:_save_file():1392] saving file diff.patch with policy now
2024-01-15 13:04:06,946 DEBUG   HandlerThread:12932 [handler.py:handle_request():146] handle_request: stop_status
2024-01-15 13:04:06,946 DEBUG   SenderThread:12932 [sender.py:send_request():409] send_request: stop_status
2024-01-15 13:04:06,947 DEBUG   HandlerThread:12932 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-15 13:04:07,101 DEBUG   SenderThread:12932 [sender.py:send():382] send: telemetry
2024-01-15 13:04:07,364 INFO    wandb-upload_1:12932 [upload_job.py:push():131] Uploaded file C:\Users\14055\AppData\Local\Temp\tmpye5w648kwandb\0r7a67w3-code/loading_main.py
2024-01-15 13:04:07,364 INFO    wandb-upload_0:12932 [upload_job.py:push():131] Uploaded file C:\Users\14055\AppData\Local\Temp\tmpye5w648kwandb\s3suaysb-wandb-metadata.json
2024-01-15 13:04:07,406 INFO    Thread-16 :12932 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\New_drone\wandb\run-20240115_130405-nb5et1gt\files\diff.patch
2024-01-15 13:04:07,406 INFO    Thread-16 :12932 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\New_drone\wandb\run-20240115_130405-nb5et1gt\files\requirements.txt
2024-01-15 13:04:07,406 INFO    Thread-16 :12932 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\New_drone\wandb\run-20240115_130405-nb5et1gt\files\code\loading_main.py
2024-01-15 13:04:07,406 INFO    Thread-16 :12932 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\New_drone\wandb\run-20240115_130405-nb5et1gt\files\wandb-metadata.json
2024-01-15 13:04:07,406 INFO    Thread-16 :12932 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\New_drone\wandb\run-20240115_130405-nb5et1gt\files\code
2024-01-15 13:04:07,417 INFO    wandb-upload_2:12932 [upload_job.py:push():131] Uploaded file C:\Users\14055\AppData\Local\Temp\tmpye5w648kwandb\oapmc19m-diff.patch
2024-01-15 13:04:09,420 INFO    Thread-16 :12932 [dir_watcher.py:_on_file_created():271] file/dir created: F:\Everything\New_drone\wandb\run-20240115_130405-nb5et1gt\files\output.log
2024-01-15 13:04:11,327 DEBUG   HandlerThread:12932 [handler.py:handle_request():146] handle_request: status_report
2024-01-15 13:04:16,501 DEBUG   HandlerThread:12932 [handler.py:handle_request():146] handle_request: status_report
2024-01-15 13:04:16,827 DEBUG   SenderThread:12932 [sender.py:send():382] send: exit
2024-01-15 13:04:16,827 INFO    SenderThread:12932 [sender.py:send_exit():589] handling exit code: 255
2024-01-15 13:04:16,827 INFO    SenderThread:12932 [sender.py:send_exit():591] handling runtime: 10
2024-01-15 13:04:16,829 INFO    SenderThread:12932 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-01-15 13:04:16,829 INFO    SenderThread:12932 [sender.py:send_exit():597] send defer
2024-01-15 13:04:16,829 DEBUG   HandlerThread:12932 [handler.py:handle_request():146] handle_request: defer
2024-01-15 13:04:16,829 INFO    HandlerThread:12932 [handler.py:handle_request_defer():172] handle defer: 0
