2024-02-07 19:44:42,274 INFO    StreamThr :21408 [internal.py:wandb_internal():86] W&B internal server running at pid: 21408, started at: 2024-02-07 19:44:42.274371
2024-02-07 19:44:42,275 DEBUG   HandlerThread:21408 [handler.py:handle_request():146] handle_request: status
2024-02-07 19:44:42,278 INFO    WriterThread:21408 [datastore.py:open_for_write():85] open: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_194442-02pcp5n5\run-02pcp5n5.wandb
2024-02-07 19:44:42,278 DEBUG   SenderThread:21408 [sender.py:send():382] send: header
2024-02-07 19:44:42,297 DEBUG   SenderThread:21408 [sender.py:send():382] send: run
2024-02-07 19:44:42,519 INFO    SenderThread:21408 [dir_watcher.py:__init__():211] watching files in: F:\Everything\PPO-based-Autonomous-Navigation-for-Quadcopters\wandb\run-20240207_194442-02pcp5n5\files
2024-02-07 19:44:42,519 INFO    SenderThread:21408 [sender.py:_start_run_threads():1136] run started: 02pcp5n5 with start time 1707356682.275371
2024-02-07 19:44:42,524 DEBUG   HandlerThread:21408 [handler.py:handle_request():146] handle_request: check_version
2024-02-07 19:44:42,524 DEBUG   SenderThread:21408 [sender.py:send_request():409] send_request: check_version
2024-02-07 19:44:42,742 DEBUG   HandlerThread:21408 [handler.py:handle_request():146] handle_request: run_start
2024-02-07 19:44:42,760 DEBUG   HandlerThread:21408 [system_info.py:__init__():32] System info init
2024-02-07 19:44:42,760 DEBUG   HandlerThread:21408 [system_info.py:__init__():47] System info init done
2024-02-07 19:44:42,760 INFO    HandlerThread:21408 [system_monitor.py:start():194] Starting system monitor
2024-02-07 19:44:42,760 INFO    SystemMonitor:21408 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-02-07 19:44:42,760 INFO    HandlerThread:21408 [system_monitor.py:probe():214] Collecting system info
2024-02-07 19:44:42,762 INFO    SystemMonitor:21408 [interfaces.py:start():190] Started cpu monitoring
2024-02-07 19:44:42,763 INFO    SystemMonitor:21408 [interfaces.py:start():190] Started disk monitoring
2024-02-07 19:44:42,763 INFO    SystemMonitor:21408 [interfaces.py:start():190] Started gpu monitoring
2024-02-07 19:44:42,766 INFO    SystemMonitor:21408 [interfaces.py:start():190] Started memory monitoring
2024-02-07 19:44:42,772 INFO    SystemMonitor:21408 [interfaces.py:start():190] Started network monitoring
2024-02-07 19:44:42,800 DEBUG   HandlerThread:21408 [system_info.py:probe():196] Probing system
2024-02-07 19:44:42,800 DEBUG   HandlerThread:21408 [system_info.py:_probe_git():181] Probing git
2024-02-07 19:44:42,840 DEBUG   HandlerThread:21408 [system_info.py:_probe_git():189] Probing git done
2024-02-07 19:44:42,840 DEBUG   HandlerThread:21408 [system_info.py:probe():244] Probing system done
